Symbol,Date,Time,Open,High,Low,Close
MNQ2022Z,06/12/2022,0833,11786,11796.5,11776.25,11782.75
MNQ2022Z,06/12/2022,0834,11782.5,11782.5,11768.75,11771
MNQ2022Z,06/12/2022,0835,11770.75,11785.25,11766.25,11766.75
MNQ2022Z,06/12/2022,0836,11766.5,11773.75,11761,11771.5
MNQ2022Z,06/12/2022,0837,11771.25,11780.5,11767.5,11775.25
MNQ2022Z,06/12/2022,0838,11775,11780.75,11770.25,11779
MNQ2022Z,06/12/2022,0839,11779.5,11781.25,11762,11763.25
MNQ2022Z,06/12/2022,0840,11763.25,11768.25,11756,11757
MNQ2022Z,06/12/2022,0841,11756.25,11759.75,11748.75,11753.5
MNQ2022Z,06/12/2022,0842,11753.75,11757.75,11743.5,11751
MNQ2022Z,06/12/2022,0843,11750.75,11753,11738.75,11740.75
MNQ2022Z,06/12/2022,0844,11740.5,11741.75,11722.5,11723
MNQ2022Z,06/12/2022,0845,11723,11723,11705,11712
MNQ2022Z,06/12/2022,0846,11712.25,11716.5,11705.75,11708.5
MNQ2022Z,06/12/2022,0847,11708.5,11717.75,11706.25,11711.25
MNQ2022Z,06/12/2022,0848,11711,11728,11711,11725.25
MNQ2022Z,06/12/2022,0849,11725.5,11736,11725,11730
MNQ2022Z,06/12/2022,0850,11730,11731,11718.75,11721
MNQ2022Z,06/12/2022,0851,11721.25,11722.75,11711.75,11713
MNQ2022Z,06/12/2022,0852,11713.5,11722.25,11711.75,11719.75
MNQ2022Z,06/12/2022,0853,11719.75,11722.5,11715.5,11715.75
MNQ2022Z,06/12/2022,0854,11715.25,11719.75,11695,11695
MNQ2022Z,06/12/2022,0855,11695,11706,11694,11695.25
MNQ2022Z,06/12/2022,0856,11695.25,11702.25,11681.5,11686.5
MNQ2022Z,06/12/2022,0857,11686.5,11689,11676.5,11680
MNQ2022Z,06/12/2022,0858,11680.5,11682,11667.75,11668
MNQ2022Z,06/12/2022,0859,11668,11675.25,11663.5,11664.75
MNQ2022Z,06/12/2022,0900,11664.75,11673,11657.75,11663.75
MNQ2022Z,06/12/2022,0901,11664.25,11674.75,11662.5,11667.75
MNQ2022Z,06/12/2022,0902,11667.75,11668,11651.25,11651.25
MNQ2022Z,06/12/2022,0903,11651.75,11653.75,11643,11653.5
MNQ2022Z,06/12/2022,0904,11653.25,11654.5,11646.5,11649.5
MNQ2022Z,06/12/2022,0905,11649,11656.25,11644,11644.5
MNQ2022Z,06/12/2022,0906,11644.5,11645,11632,11636
MNQ2022Z,06/12/2022,0907,11636,11636,11611.75,11612.5
MNQ2022Z,06/12/2022,0908,11612.5,11627.75,11611,11620.5
MNQ2022Z,06/12/2022,0909,11620.75,11631.25,11619,11631
MNQ2022Z,06/12/2022,0910,11631,11632.75,11623,11627.5
MNQ2022Z,06/12/2022,0911,11627.75,11635.5,11623.25,11635.5
MNQ2022Z,06/12/2022,0912,11635.75,11635.75,11623.75,11624.25
MNQ2022Z,06/12/2022,0913,11624.5,11632.75,11622.25,11631.75
MNQ2022Z,06/12/2022,0914,11632,11634.75,11626.25,11633.5
MNQ2022Z,06/12/2022,0915,11633,11638.5,11620.5,11620.75
MNQ2022Z,06/12/2022,0916,11620.75,11634.5,11620.5,11624.25
MNQ2022Z,06/12/2022,0917,11623.5,11632.5,11623.25,11629.5
MNQ2022Z,06/12/2022,0918,11629.25,11632.5,11622.75,11625.75
MNQ2022Z,06/12/2022,0919,11625.5,11639.75,11625.5,11637.75
MNQ2022Z,06/12/2022,0920,11637.5,11648,11636,11647
MNQ2022Z,06/12/2022,0921,11647,11648.75,11638.5,11639.25
MNQ2022Z,06/12/2022,0922,11639.25,11640.5,11631.25,11635.5
MNQ2022Z,06/12/2022,0923,11635.25,11646,11633,11645.5
MNQ2022Z,06/12/2022,0924,11645.25,11651.25,11642.5,11649.25
MNQ2022Z,06/12/2022,0925,11648.75,11654.25,11647,11648.25
MNQ2022Z,06/12/2022,0926,11648.25,11655.25,11643.75,11654.5
MNQ2022Z,06/12/2022,0927,11654.5,11654.5,11641.25,11642.25
MNQ2022Z,06/12/2022,0928,11642,11644.25,11634.75,11635
MNQ2022Z,06/12/2022,0929,11635,11642.25,11623.25,11630.25
MNQ2022Z,06/12/2022,0930,11630.25,11635,11626.75,11630.75
MNQ2022Z,06/12/2022,0931,11631,11640,11628.5,11631
MNQ2022Z,06/12/2022,0932,11630.75,11638.75,11624.25,11635
MNQ2022Z,06/12/2022,0933,11634.75,11644.75,11626.5,11642
MNQ2022Z,06/12/2022,0934,11642.25,11642.25,11629,11633.25
MNQ2022Z,06/12/2022,0935,11633.5,11636.75,11626.5,11631.25
MNQ2022Z,06/12/2022,0936,11631.25,11640.5,11627.75,11639.25
MNQ2022Z,06/12/2022,0937,11639.75,11643.5,11628,11628.75
MNQ2022Z,06/12/2022,0938,11628.5,11630.5,11608.25,11609.25
MNQ2022Z,06/12/2022,0939,11609.5,11620,11606.25,11612
MNQ2022Z,06/12/2022,0940,11611.75,11615.5,11602.75,11603.25
MNQ2022Z,06/12/2022,0941,11603,11605.5,11589,11598.75
MNQ2022Z,06/12/2022,0942,11599,11605.25,11596.5,11600.25
MNQ2022Z,06/12/2022,0943,11600,11610.25,11599,11608.25
MNQ2022Z,06/12/2022,0944,11607.75,11629,11607.25,11627.75
MNQ2022Z,06/12/2022,0945,11628.25,11636,11625.25,11635
MNQ2022Z,06/12/2022,0946,11634.75,11636.5,11627.75,11630
MNQ2022Z,06/12/2022,0947,11630.25,11636.25,11628.5,11629.25
MNQ2022Z,06/12/2022,0948,11629,11633,11626.25,11629
MNQ2022Z,06/12/2022,0949,11629,11639,11626.5,11629
MNQ2022Z,06/12/2022,0950,11629,11638.75,11624.75,11633.5
MNQ2022Z,06/12/2022,0951,11633.5,11640,11629,11637
MNQ2022Z,06/12/2022,0952,11636.75,11638,11628.25,11631.25
MNQ2022Z,06/12/2022,0953,11631,11634.75,11628.25,11628.75
MNQ2022Z,06/12/2022,0954,11628.75,11630.5,11616,11617
MNQ2022Z,06/12/2022,0955,11616.5,11625,11615.25,11619.5
MNQ2022Z,06/12/2022,0956,11619.5,11622,11610.25,11611.75
MNQ2022Z,06/12/2022,0957,11611.5,11617.25,11610.25,11613.5
MNQ2022Z,06/12/2022,0958,11613.25,11614,11607.25,11608.75
MNQ2022Z,06/12/2022,0959,11609,11613.75,11606.5,11611.5
MNQ2022Z,06/12/2022,1000,11611.5,11622.5,11603.5,11615
MNQ2022Z,06/12/2022,1001,11614.75,11622.5,11612.75,11619.25
MNQ2022Z,06/12/2022,1002,11619.25,11620.5,11611.25,11615
MNQ2022Z,06/12/2022,1003,11614.5,11617.25,11605.75,11608.75
MNQ2022Z,06/12/2022,1004,11608.75,11610,11604.25,11605.25
MNQ2022Z,06/12/2022,1005,11605.25,11619.75,11602,11615
MNQ2022Z,06/12/2022,1006,11615,11624,11609.25,11618.25
MNQ2022Z,06/12/2022,1007,11618.25,11621.75,11613.25,11616
MNQ2022Z,06/12/2022,1008,11615.25,11617.5,11607.5,11611
MNQ2022Z,06/12/2022,1009,11611,11615,11603.5,11607.75
MNQ2022Z,06/12/2022,1010,11608.5,11624.5,11606.5,11623.5
MNQ2022Z,06/12/2022,1011,11623.5,11632,11622,11631.5
MNQ2022Z,06/12/2022,1012,11631.25,11632,11618.5,11619.5
MNQ2022Z,06/12/2022,1013,11619.5,11620.25,11609,11610
MNQ2022Z,06/12/2022,1014,11610,11617.25,11609,11614.75
MNQ2022Z,06/12/2022,1015,11614.25,11614.25,11590.75,11595.5
MNQ2022Z,06/12/2022,1016,11595.5,11602.5,11593.75,11595.5
MNQ2022Z,06/12/2022,1017,11595.75,11613,11595,11610.5
MNQ2022Z,06/12/2022,1018,11610.75,11614.5,11605,11607.25
MNQ2022Z,06/12/2022,1019,11607,11617,11606.75,11615.5
MNQ2022Z,06/12/2022,1020,11615.75,11623.5,11614.25,11621.25
MNQ2022Z,06/12/2022,1021,11621.25,11625.5,11617.5,11623
MNQ2022Z,06/12/2022,1022,11623,11633.75,11622.25,11630.25
MNQ2022Z,06/12/2022,1023,11630.5,11634.75,11627.5,11630.25
MNQ2022Z,06/12/2022,1024,11630,11638.25,11627.25,11636.5
MNQ2022Z,06/12/2022,1025,11636.75,11637.75,11628,11628.75
MNQ2022Z,06/12/2022,1026,11628.75,11633.25,11627.25,11628.5
MNQ2022Z,06/12/2022,1027,11628.25,11636.5,11623.5,11634
MNQ2022Z,06/12/2022,1028,11634,11640.25,11633.5,11637.25
MNQ2022Z,06/12/2022,1029,11637,11639.5,11630.25,11633.25
MNQ2022Z,06/12/2022,1030,11633.25,11639.25,11625.5,11638.5
MNQ2022Z,06/12/2022,1031,11638.5,11645,11637.5,11643.25
MNQ2022Z,06/12/2022,1032,11643.25,11645,11638.5,11642.5
MNQ2022Z,06/12/2022,1033,11642.25,11642.5,11629.5,11631
MNQ2022Z,06/12/2022,1034,11631,11638,11628.75,11629
MNQ2022Z,06/12/2022,1035,11629.5,11640,11629.25,11638.5
MNQ2022Z,06/12/2022,1036,11638.25,11642.25,11635.25,11637
MNQ2022Z,06/12/2022,1037,11637,11637.75,11630.75,11633.25
MNQ2022Z,06/12/2022,1038,11633.5,11636.25,11622.75,11623.5
MNQ2022Z,06/12/2022,1039,11623.25,11625.25,11616.25,11620.75
MNQ2022Z,06/12/2022,1040,11621.25,11625,11615.75,11618.75
MNQ2022Z,06/12/2022,1041,11618.5,11625.25,11614.5,11615.5
MNQ2022Z,06/12/2022,1042,11615.5,11619.5,11613.5,11617.5
MNQ2022Z,06/12/2022,1043,11617.75,11623.25,11614,11621.25
MNQ2022Z,06/12/2022,1044,11621,11633,11617.75,11631.5
MNQ2022Z,06/12/2022,1045,11632,11637.75,11629.75,11631.25
MNQ2022Z,06/12/2022,1046,11631.25,11642.25,11630,11641
MNQ2022Z,06/12/2022,1047,11641.75,11642.5,11634.25,11638.25
MNQ2022Z,06/12/2022,1048,11638.5,11639,11631.5,11633.75
MNQ2022Z,06/12/2022,1049,11633.25,11635.75,11631.5,11633
MNQ2022Z,06/12/2022,1050,11633.25,11639.5,11630.5,11636.75
MNQ2022Z,06/12/2022,1051,11636.75,11636.75,11624.25,11625.5
MNQ2022Z,06/12/2022,1052,11625.5,11630.5,11621.25,11629.25
MNQ2022Z,06/12/2022,1053,11629.25,11629.5,11614.5,11619.25
MNQ2022Z,06/12/2022,1054,11619,11621.75,11614,11614.75
MNQ2022Z,06/12/2022,1055,11614.75,11622.5,11614.5,11618.75
MNQ2022Z,06/12/2022,1056,11618.25,11623.75,11606,11622.75
MNQ2022Z,06/12/2022,1057,11622.25,11635.5,11620.75,11632.75
MNQ2022Z,06/12/2022,1058,11632.25,11635.5,11624.75,11627.25
MNQ2022Z,06/12/2022,1059,11627,11627.5,11616.25,11617
MNQ2022Z,06/12/2022,1100,11617.25,11621.5,11615,11620
MNQ2022Z,06/12/2022,1101,11620.5,11628.25,11620,11626.75
MNQ2022Z,06/12/2022,1102,11626.5,11629,11622.5,11626.5
MNQ2022Z,06/12/2022,1103,11626,11627,11619,11625
MNQ2022Z,06/12/2022,1104,11625.25,11634,11624.5,11627.5
MNQ2022Z,06/12/2022,1105,11627.25,11627.5,11617.75,11625
MNQ2022Z,06/12/2022,1106,11625.25,11634.25,11624.25,11628.5
MNQ2022Z,06/12/2022,1107,11628.75,11630,11619,11625.75
MNQ2022Z,06/12/2022,1108,11625.25,11626,11619.25,11620
MNQ2022Z,06/12/2022,1109,11619.75,11624.5,11617.75,11623.25
MNQ2022Z,06/12/2022,1110,11623.25,11625.25,11612,11614
MNQ2022Z,06/12/2022,1111,11614.25,11623.5,11613,11618
MNQ2022Z,06/12/2022,1112,11618,11623.5,11616,11616
MNQ2022Z,06/12/2022,1113,11616.5,11620.25,11615,11616.25
MNQ2022Z,06/12/2022,1114,11616,11620,11611.75,11613.75
MNQ2022Z,06/12/2022,1115,11613.75,11617,11602,11603.25
MNQ2022Z,06/12/2022,1116,11603.25,11606.75,11584,11584.75
MNQ2022Z,06/12/2022,1117,11585,11590,11578.5,11579.5
MNQ2022Z,06/12/2022,1118,11579.25,11585.75,11578.5,11584.5
MNQ2022Z,06/12/2022,1119,11584.5,11586.5,11575,11576.75
MNQ2022Z,06/12/2022,1120,11577,11595.75,11576.25,11587.25
MNQ2022Z,06/12/2022,1121,11587.5,11595.25,11586.5,11591.25
MNQ2022Z,06/12/2022,1122,11591,11594.25,11586.75,11589.25
MNQ2022Z,06/12/2022,1123,11589.25,11596.75,11589,11594.25
MNQ2022Z,06/12/2022,1124,11594.5,11602,11592.75,11596.75
MNQ2022Z,06/12/2022,1125,11597,11608,11595,11607.25
MNQ2022Z,06/12/2022,1126,11607.25,11607.75,11598.75,11603
MNQ2022Z,06/12/2022,1127,11603,11606,11600.75,11604.75
MNQ2022Z,06/12/2022,1128,11604.75,11605.75,11598.5,11600
MNQ2022Z,06/12/2022,1129,11600,11604,11598.5,11599.25
MNQ2022Z,06/12/2022,1130,11599.75,11602.5,11594.25,11597.5
MNQ2022Z,06/12/2022,1131,11597.25,11602,11597,11600.5
MNQ2022Z,06/12/2022,1132,11600.25,11601,11594.75,11597.25
MNQ2022Z,06/12/2022,1133,11596.75,11607,11595.5,11602.75
MNQ2022Z,06/12/2022,1134,11602.5,11612.75,11602.25,11610.25
MNQ2022Z,06/12/2022,1135,11610.5,11610.5,11602.5,11603.75
MNQ2022Z,06/12/2022,1136,11603,11606,11596,11600
MNQ2022Z,06/12/2022,1137,11600.25,11605,11594.5,11597.25
MNQ2022Z,06/12/2022,1138,11597.25,11604,11593.75,11599.75
MNQ2022Z,06/12/2022,1139,11599.5,11601.25,11594.25,11598.5
MNQ2022Z,06/12/2022,1140,11598,11602,11596,11601.5
MNQ2022Z,06/12/2022,1141,11601.5,11601.75,11594.75,11595.5
MNQ2022Z,06/12/2022,1142,11596,11598.75,11591.25,11592
MNQ2022Z,06/12/2022,1143,11591.75,11596,11589.75,11593.25
MNQ2022Z,06/12/2022,1144,11592.75,11601,11591.75,11598.75
MNQ2022Z,06/12/2022,1145,11598.25,11601.25,11595.75,11598
MNQ2022Z,06/12/2022,1146,11598,11598.5,11591.75,11593.5
MNQ2022Z,06/12/2022,1147,11593,11599.5,11590.75,11596
MNQ2022Z,06/12/2022,1148,11596.25,11597.25,11588.75,11591.25
MNQ2022Z,06/12/2022,1149,11591.5,11601,11591,11599.5
MNQ2022Z,06/12/2022,1150,11599.5,11602,11595.75,11597.75
MNQ2022Z,06/12/2022,1151,11598,11602,11593.75,11598
MNQ2022Z,06/12/2022,1152,11598,11600.25,11590.5,11594
MNQ2022Z,06/12/2022,1153,11594,11599,11587.25,11597.75
MNQ2022Z,06/12/2022,1154,11598,11603,11595,11596
MNQ2022Z,06/12/2022,1155,11596,11599.25,11589.75,11590.25
MNQ2022Z,06/12/2022,1156,11590.25,11591.25,11580,11584.5
MNQ2022Z,06/12/2022,1157,11584.5,11595.25,11583.25,11589
MNQ2022Z,06/12/2022,1158,11589,11593,11585.75,11587
MNQ2022Z,06/12/2022,1159,11587,11589.25,11585.5,11587
MNQ2022Z,06/12/2022,1200,11587,11601.5,11581.25,11592.75
MNQ2022Z,06/12/2022,1201,11593.25,11597,11585,11595
MNQ2022Z,06/12/2022,1202,11595,11596.25,11588.75,11589.5
MNQ2022Z,06/12/2022,1203,11589.75,11592.25,11579.5,11580.25
MNQ2022Z,06/12/2022,1204,11580.75,11588.25,11580.25,11586.5
MNQ2022Z,06/12/2022,1205,11587.25,11588.75,11583.75,11586.75
MNQ2022Z,06/12/2022,1206,11586.25,11588.5,11576.5,11581.25
MNQ2022Z,06/12/2022,1207,11581.25,11581.75,11573.25,11574.25
MNQ2022Z,06/12/2022,1208,11574.25,11579,11574,11574.75
MNQ2022Z,06/12/2022,1209,11574.75,11575.75,11561,11561.25
MNQ2022Z,06/12/2022,1210,11561,11572,11560.5,11571
MNQ2022Z,06/12/2022,1211,11571,11571,11561,11562.25
MNQ2022Z,06/12/2022,1212,11562.5,11567,11561.25,11563.5
MNQ2022Z,06/12/2022,1213,11563.25,11572.5,11563.25,11564.5
MNQ2022Z,06/12/2022,1214,11565,11575,11565,11574.5
MNQ2022Z,06/12/2022,1215,11574.25,11575.75,11570.75,11571.5
MNQ2022Z,06/12/2022,1216,11571.5,11577.75,11571,11575
MNQ2022Z,06/12/2022,1217,11574.5,11582,11573.5,11581.5
MNQ2022Z,06/12/2022,1218,11581.75,11582.75,11576.25,11579
MNQ2022Z,06/12/2022,1219,11579,11580.75,11574.5,11575
MNQ2022Z,06/12/2022,1220,11575.25,11580.25,11570.25,11570.25
MNQ2022Z,06/12/2022,1221,11570.25,11575.5,11566,11573.25
MNQ2022Z,06/12/2022,1222,11573.5,11573.5,11565.75,11566
MNQ2022Z,06/12/2022,1223,11566,11571,11565.75,11569.75
MNQ2022Z,06/12/2022,1224,11569,11569.25,11562.5,11564.5
MNQ2022Z,06/12/2022,1225,11564.5,11566.5,11557,11564.25
MNQ2022Z,06/12/2022,1226,11564.75,11567.5,11558.75,11559.25
MNQ2022Z,06/12/2022,1227,11559,11566.25,11557,11562.75
MNQ2022Z,06/12/2022,1228,11563.25,11563.75,11554.75,11559.25
MNQ2022Z,06/12/2022,1229,11558.75,11564.5,11556.5,11559.5
MNQ2022Z,06/12/2022,1230,11559.25,11566.25,11555.5,11564
MNQ2022Z,06/12/2022,1231,11563.75,11564,11552,11553.25
MNQ2022Z,06/12/2022,1232,11553.25,11556,11550.5,11551
MNQ2022Z,06/12/2022,1233,11551.25,11551.75,11542.75,11551
MNQ2022Z,06/12/2022,1234,11551.25,11559.25,11546.75,11557.5
MNQ2022Z,06/12/2022,1235,11557.5,11564,11556.5,11557
MNQ2022Z,06/12/2022,1236,11557.25,11563.75,11557,11560.5
MNQ2022Z,06/12/2022,1237,11561,11563.75,11559.25,11560.5
MNQ2022Z,06/12/2022,1238,11560.25,11562.75,11554.25,11560.25
MNQ2022Z,06/12/2022,1239,11561,11563.75,11559.25,11561
MNQ2022Z,06/12/2022,1240,11561.25,11567,11560.75,11565.75
MNQ2022Z,06/12/2022,1241,11565.75,11579.75,11564,11573.25
MNQ2022Z,06/12/2022,1242,11573.25,11578,11572,11575.75
MNQ2022Z,06/12/2022,1243,11575.75,11578,11572.75,11574
MNQ2022Z,06/12/2022,1244,11574,11578.5,11570.25,11578.25
MNQ2022Z,06/12/2022,1245,11578,11581,11576.5,11578.75
MNQ2022Z,06/12/2022,1246,11578.75,11581.5,11576,11581.5
MNQ2022Z,06/12/2022,1247,11581.5,11582.5,11573.5,11575
MNQ2022Z,06/12/2022,1248,11574.75,11586.75,11574.75,11585.5
MNQ2022Z,06/12/2022,1249,11585,11586,11579.5,11579.75
MNQ2022Z,06/12/2022,1250,11579.75,11583,11574.5,11582.25
MNQ2022Z,06/12/2022,1251,11582,11582.25,11576.5,11579.5
MNQ2022Z,06/12/2022,1252,11579.25,11581,11576.5,11578.25
MNQ2022Z,06/12/2022,1253,11578.75,11580,11575,11576
MNQ2022Z,06/12/2022,1254,11576,11576,11570,11572.75
MNQ2022Z,06/12/2022,1255,11572.25,11574.5,11570.25,11570.25
MNQ2022Z,06/12/2022,1256,11570.5,11572,11565.75,11567.25
MNQ2022Z,06/12/2022,1257,11567.25,11568.25,11564,11565.5
MNQ2022Z,06/12/2022,1258,11565.75,11575,11565.75,11572.5
MNQ2022Z,06/12/2022,1259,11572.75,11574.5,11569.75,11571.75
MNQ2022Z,06/12/2022,1300,11571.75,11574,11562.5,11564
MNQ2022Z,06/12/2022,1301,11563.75,11564,11554.5,11558.75
MNQ2022Z,06/12/2022,1302,11558.25,11562,11551.5,11557.75
MNQ2022Z,06/12/2022,1303,11557.25,11560.25,11554,11556.75
MNQ2022Z,06/12/2022,1304,11556.5,11558.25,11553.5,11556
MNQ2022Z,06/12/2022,1305,11555.5,11558.75,11550.75,11558
MNQ2022Z,06/12/2022,1306,11558,11558,11546.5,11548.5
MNQ2022Z,06/12/2022,1307,11548.5,11549,11541.25,11544.25
MNQ2022Z,06/12/2022,1308,11544.5,11549.25,11541.75,11548.75
MNQ2022Z,06/12/2022,1309,11548.5,11551.75,11546.5,11549
MNQ2022Z,06/12/2022,1310,11549,11549.25,11543.5,11544.75
MNQ2022Z,06/12/2022,1311,11544.75,11548,11541.5,11541.75
MNQ2022Z,06/12/2022,1312,11542,11550.5,11538,11548.75
MNQ2022Z,06/12/2022,1313,11548.5,11553.5,11545.75,11549.25
MNQ2022Z,06/12/2022,1314,11549.5,11550.25,11545.25,11546.75
MNQ2022Z,06/12/2022,1315,11546.75,11546.75,11538,11544.25
MNQ2022Z,06/12/2022,1316,11544.5,11549,11541.75,11548.25
MNQ2022Z,06/12/2022,1317,11548.75,11557.5,11545.5,11555
MNQ2022Z,06/12/2022,1318,11555,11556,11551.25,11552.5
MNQ2022Z,06/12/2022,1319,11552.25,11552.75,11542.75,11543
MNQ2022Z,06/12/2022,1320,11543.25,11545.25,11536,11539.5
MNQ2022Z,06/12/2022,1321,11539.75,11542,11537.5,11537.75
MNQ2022Z,06/12/2022,1322,11538.25,11539,11531,11532.5
MNQ2022Z,06/12/2022,1323,11532.5,11535.75,11529.25,11532
MNQ2022Z,06/12/2022,1324,11532,11539.75,11531.25,11537.75
MNQ2022Z,06/12/2022,1325,11538,11538.25,11526.5,11527
MNQ2022Z,06/12/2022,1326,11527,11531.75,11526,11528.5
MNQ2022Z,06/12/2022,1327,11528.75,11530,11521.25,11521.75
MNQ2022Z,06/12/2022,1328,11522,11523,11518,11519
MNQ2022Z,06/12/2022,1329,11518.75,11521.25,11516.5,11517
MNQ2022Z,06/12/2022,1330,11517,11523.5,11512.5,11514
MNQ2022Z,06/12/2022,1331,11514.25,11516.5,11511.75,11512.75
MNQ2022Z,06/12/2022,1332,11513,11514.75,11509.5,11510.75
MNQ2022Z,06/12/2022,1333,11510.5,11511.5,11504.75,11504.75
MNQ2022Z,06/12/2022,1334,11505,11511.25,11505,11509.25
MNQ2022Z,06/12/2022,1335,11509,11509,11502.5,11504.25
MNQ2022Z,06/12/2022,1336,11504,11508,11502.75,11507
MNQ2022Z,06/12/2022,1337,11507.5,11508.25,11502.75,11503.25
MNQ2022Z,06/12/2022,1338,11503.5,11517.75,11502,11515
MNQ2022Z,06/12/2022,1339,11514.75,11515.25,11509.75,11515
MNQ2022Z,06/12/2022,1340,11514.75,11525,11513.25,11518.75
MNQ2022Z,06/12/2022,1341,11518.5,11525,11517.25,11524.25
MNQ2022Z,06/12/2022,1342,11524,11524.5,11519,11523.5
MNQ2022Z,06/12/2022,1343,11523.75,11527.25,11520.75,11526
MNQ2022Z,06/12/2022,1344,11526.25,11535,11526.25,11530.25
MNQ2022Z,06/12/2022,1345,11530.25,11533.5,11526.75,11532.5
MNQ2022Z,06/12/2022,1346,11532.25,11533.5,11523.75,11524.75
MNQ2022Z,06/12/2022,1347,11525,11529,11522.25,11527
MNQ2022Z,06/12/2022,1348,11527.25,11529.25,11524.75,11528.25
MNQ2022Z,06/12/2022,1349,11528,11531.5,11526.75,11528
MNQ2022Z,06/12/2022,1350,11528,11530.75,11524.5,11528.5
MNQ2022Z,06/12/2022,1351,11528.5,11534.5,11526,11534
MNQ2022Z,06/12/2022,1352,11534.25,11539.5,11529.75,11530.5
MNQ2022Z,06/12/2022,1353,11530.5,11541,11530,11540.5
MNQ2022Z,06/12/2022,1354,11540,11546.25,11539.25,11543.25
MNQ2022Z,06/12/2022,1355,11543,11544,11538.25,11543.75
MNQ2022Z,06/12/2022,1356,11543,11544.5,11538.75,11540
MNQ2022Z,06/12/2022,1357,11540,11545.5,11539.75,11544
MNQ2022Z,06/12/2022,1358,11543.75,11544.25,11537.25,11538.5
MNQ2022Z,06/12/2022,1359,11538.75,11540,11532.75,11533.75
MNQ2022Z,06/12/2022,1400,11534,11553,11533,11552
MNQ2022Z,06/12/2022,1401,11552,11559.25,11549.25,11557
MNQ2022Z,06/12/2022,1402,11556.75,11564.25,11555.5,11557.25
MNQ2022Z,06/12/2022,1403,11557.25,11558.5,11548.5,11552
MNQ2022Z,06/12/2022,1404,11552.25,11554.5,11548.75,11551
MNQ2022Z,06/12/2022,1405,11550.75,11559.5,11550.75,11559.25
MNQ2022Z,06/12/2022,1406,11559.25,11560,11553,11555.75
